event_type,timestamp,job_id,job_planned_duration,job_remaining_duration,job_type,machine_id,machine_name,operator_id,operator_name,parts_made
machine_part_completed,7123.698640678352,,,,,1,Machine 1,,,288
machine_part_completed,7123.756808838821,,,,,0,Machine 0,,,245
on_machine_broken,7124.552386431714,,,,,,,,,
job_added_to_store,7124.552386431714,557,9.877879033525183,9.877879033525183,JobType.MECHANICAL_MAINTENANCE,1,,,,
machine_part_completed,7136.294889022974,,,,,3,Machine 3,,,307
job_started,7136.294889022974,557,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,7137.056314477494,,,,,0,Machine 0,,,246
on_machine_broken,7142.586995889197,,,,,,,,,
job_added_to_store,7142.586995889197,558,8.932435075348565,8.932435075348565,JobType.MECHANICAL_MAINTENANCE,3,,,,
on_machine_broken,7143.599826955641,,,,,,,,,
job_added_to_store,7143.599826955641,559,7.924830708646379,7.924830708646379,JobType.MECHANICAL_MAINTENANCE,0,,,,
machine_part_completed,7146.172768056715,,,,,1,Machine 1,,,289
job_started,7146.172768056715,559,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,7154.097598765534,,,,,0,Machine 0,,,247
job_started,7154.097598765534,558,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
on_machine_broken,7155.8779924761675,,,,,,,,,
job_added_to_store,7155.8779924761675,560,5.0144899631203,5.0144899631203,JobType.SOFTWARE_UPDATE,0,,,,
machine_part_completed,7156.834577892006,,,,,1,Machine 1,,,290
machine_part_completed,7163.030033841077,,,,,3,Machine 3,,,308
job_started,7163.030033841077,555,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,7163.738706803237,,,,,1,Machine 1,,,291
machine_part_completed,7173.396406386778,,,,,3,Machine 3,,,309
machine_part_completed,7173.570084639677,,,,,1,Machine 1,,,292
machine_part_completed,7173.928772288141,,,,,2,Machine 2,,,275
job_started,7173.928772288141,560,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
machine_part_completed,7178.9432622513705,,,,,0,Machine 0,,,248
job_started,7178.9432622513705,554,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,7180.6993630354,,,,,1,Machine 1,,,293
machine_part_completed,7182.556847502292,,,,,3,Machine 3,,,310
on_machine_broken,7184.062623730053,,,,,,,,,
job_added_to_store,7184.062623730053,561,7.552387079045491,7.552387079045491,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_added_to_store,7184.063262251482,554,5.5420186174634365,0.42201861746351055,JobType.SOFTWARE_UPDATE,4,,,,
job_started,7184.063262251482,561,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,7186.856625343846,,,,,2,Machine 2,,,276
machine_part_completed,7189.159555705002,,,,,1,Machine 1,,,294
machine_part_completed,7191.615649330693,,,,,0,Machine 0,,,249
job_started,7191.615649330693,554,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,7192.037667948165,,,,,4,Machine 4,,,299
machine_part_completed,7192.158445730037,,,,,3,Machine 3,,,311
on_machine_broken,7193.652017164138,,,,,,,,,
job_added_to_store,7193.652017164138,562,18.96847793024973,18.96847793024973,JobType.ELECTRICAL_MAINTENANCE,1,,,,
job_started,7193.652017164138,562,,,JobType.ELECTRICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,7196.612796650339,,,,,2,Machine 2,,,277
machine_part_completed,7197.676151859661,,,,,0,Machine 0,,,250
machine_part_completed,7198.368617871088,,,,,4,Machine 4,,,300
on_machine_broken,7201.851585177745,,,,,,,,,
job_added_to_store,7201.851585177745,563,11.711449626419679,11.711449626419679,JobType.MECHANICAL_MAINTENANCE,0,,,,
machine_part_completed,7202.995424031002,,,,,3,Machine 3,,,312
machine_part_completed,7208.15558844328,,,,,4,Machine 4,,,301
machine_part_completed,7208.452406741369,,,,,2,Machine 2,,,278
machine_part_completed,7212.563737017954,,,,,3,Machine 3,,,313
machine_part_completed,7212.620495094801,,,,,1,Machine 1,,,295
job_started,7212.620495094801,563,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,7214.505839620163,,,,,,,,,
job_added_to_store,7214.505839620163,564,19.319626010477407,19.319626010477407,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,7214.510495094843,563,11.711449626419679,9.821449626419719,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_started,7214.510495094843,564,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
on_machine_broken,7217.02523422352,,,,,,,,,
job_added_to_store,7217.02523422352,565,4.656486393750623,4.656486393750623,JobType.SOFTWARE_UPDATE,4,,,,
machine_part_completed,7221.309116405228,,,,,3,Machine 3,,,314
machine_part_completed,7221.310496245257,,,,,1,Machine 1,,,296
machine_part_completed,7228.331603386127,,,,,3,Machine 3,,,315
machine_part_completed,7229.630445342313,,,,,1,Machine 1,,,297
machine_part_completed,7233.8301211057415,,,,,2,Machine 2,,,279
job_started,7233.8301211057415,563,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,7234.883970487281,,,,,1,Machine 1,,,298
on_machine_broken,7238.178233787997,,,,,,,,,
job_added_to_store,7238.178233787997,566,5.278343450926119,5.278343450926119,JobType.SOFTWARE_UPDATE,1,,,,
machine_part_completed,7238.614644903476,,,,,3,Machine 3,,,316
on_machine_broken,7238.869264469712,,,,,,,,,
job_added_to_store,7238.869264469712,567,9.505375601769119,9.505375601769119,JobType.MECHANICAL_MAINTENANCE,2,,,,
machine_part_completed,7243.651570732376,,,,,0,Machine 0,,,251
job_started,7243.651570732376,567,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,7251.568302205363,,,,,3,Machine 3,,,317
machine_part_completed,7253.156946334353,,,,,2,Machine 2,,,280
job_started,7253.156946334353,565,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,7253.579359606804,,,,,0,Machine 0,,,252
on_machine_broken,7255.176188550273,,,,,,,,,
job_added_to_store,7255.176188550273,568,6.809329138126877,6.809329138126877,JobType.MECHANICAL_MAINTENANCE,3,,,,
job_added_to_store,7255.176946334397,565,4.656486393750623,2.6364863937506664,JobType.SOFTWARE_UPDATE,4,,,,
job_started,7255.176946334397,568,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
on_machine_broken,7257.173527659712,,,,,,,,,
job_added_to_store,7257.173527659712,569,76.83534942089233,76.83534942089233,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,7257.176946334441,568,6.809329138126877,4.80932913812692,JobType.MECHANICAL_MAINTENANCE,3,,,,
job_started,7257.176946334441,569,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,7263.587420269358,,,,,0,Machine 0,,,253
on_machine_broken,7267.946062252959,,,,,,,,,
job_added_to_store,7267.946062252959,570,10.137160545972966,10.137160545972966,JobType.MECHANICAL_MAINTENANCE,0,,,,
machine_part_completed,7334.012295757007,,,,,2,Machine 2,,,281
job_started,7334.012295757007,568,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
on_machine_broken,7337.5487483170555,,,,,,,,,
job_added_to_store,7337.5487483170555,571,5.104191520599791,5.104191520599791,JobType.SOFTWARE_UPDATE,2,,,,
machine_part_completed,7338.821624895239,,,,,3,Machine 3,,,318
job_started,7338.821624895239,570,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,7338.833586091491,,,,,,,,,
job_added_to_store,7338.833586091491,572,17.612768858272027,17.612768858272027,JobType.ELECTRICAL_MAINTENANCE,3,,,,
job_added_to_store,7338.84162489524,570,10.137160545972966,10.117160545972967,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_started,7338.84162489524,572,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,7356.4543937538965,,,,,3,Machine 3,,,319
job_started,7356.4543937538965,570,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,7366.571554300091,,,,,0,Machine 0,,,254
job_started,7366.571554300091,565,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,7367.384734357718,,,,,3,Machine 3,,,320
machine_part_completed,7368.531965793805,,,,,0,Machine 0,,,255
machine_part_completed,7369.2080406938985,,,,,4,Machine 4,,,302
job_started,7369.2080406938985,571,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
machine_part_completed,7374.31223221461,,,,,2,Machine 2,,,282
job_started,7374.31223221461,566,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,7376.28144872105,,,,,4,Machine 4,,,303
machine_part_completed,7379.40503012706,,,,,3,Machine 3,,,321
machine_part_completed,7379.590575665651,,,,,1,Machine 1,,,299
machine_part_completed,7380.074770692699,,,,,0,Machine 0,,,256
on_machine_broken,7382.203089614838,,,,,,,,,
job_added_to_store,7382.203089614838,573,25.43647150375678,25.43647150375678,JobType.ELECTRICAL_MAINTENANCE,3,,,,
job_started,7382.203089614838,573,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
on_machine_broken,7382.3731822407135,,,,,,,,,
job_added_to_store,7382.3731822407135,574,8.606753089093253,8.606753089093253,JobType.MECHANICAL_MAINTENANCE,1,,,,
machine_part_completed,7383.450365296343,,,,,2,Machine 2,,,283
on_machine_broken,7383.588491253731,,,,,,,,,
job_added_to_store,7383.588491253731,575,5.043951516107268,5.043951516107268,JobType.SOFTWARE_UPDATE,2,,,,
machine_part_completed,7387.941160634013,,,,,4,Machine 4,,,304
machine_part_completed,7390.759480801432,,,,,0,Machine 0,,,257
machine_part_completed,7394.426517316439,,,,,4,Machine 4,,,305
machine_part_completed,7401.286771269151,,,,,0,Machine 0,,,258
on_machine_broken,7401.472527376239,,,,,,,,,
job_added_to_store,7401.472527376239,576,10.093577574448483,10.093577574448483,JobType.MECHANICAL_MAINTENANCE,4,,,,
machine_part_completed,7407.639561119148,,,,,3,Machine 3,,,322
job_started,7407.639561119148,574,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,7413.580451249687,,,,,0,Machine 0,,,259
machine_part_completed,7416.24631420843,,,,,1,Machine 1,,,300
job_started,7416.24631420843,576,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,7416.5506217462125,,,,,3,Machine 3,,,323
on_machine_broken,7420.222460765706,,,,,,,,,
job_added_to_store,7420.222460765706,577,8.13915073799705,8.13915073799705,JobType.MECHANICAL_MAINTENANCE,3,,,,
on_machine_broken,7421.472923963824,,,,,,,,,
job_added_to_store,7421.472923963824,578,8.958671337619531,8.958671337619531,JobType.MECHANICAL_MAINTENANCE,0,,,,
machine_part_completed,7426.339891783099,,,,,4,Machine 4,,,306
job_started,7426.339891783099,577,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,7426.45401419301,,,,,1,Machine 1,,,301
on_machine_broken,7430.385529954419,,,,,,,,,
job_added_to_store,7430.385529954419,579,5.138894146703818,5.138894146703818,JobType.SOFTWARE_UPDATE,4,,,,
machine_part_completed,7434.479042521274,,,,,3,Machine 3,,,324
job_started,7434.479042521274,578,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,7436.6223789818805,,,,,,,,,
job_added_to_store,7436.6223789818805,580,4.461110505914307,4.461110505914307,JobType.SOFTWARE_UPDATE,3,,,,
machine_part_completed,7439.2175348058445,,,,,1,Machine 1,,,302
machine_part_completed,7443.437713859089,,,,,0,Machine 0,,,260
job_started,7443.437713859089,580,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
on_machine_broken,7445.335177373496,,,,,,,,,
job_added_to_store,7445.335177373496,581,5.168818281635291,5.168818281635291,JobType.SOFTWARE_UPDATE,1,,,,
machine_part_completed,7447.898824365101,,,,,3,Machine 3,,,325
job_started,7447.898824365101,575,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
machine_part_completed,7452.942775881318,,,,,2,Machine 2,,,284
job_started,7452.942775881318,579,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
on_machine_broken,7453.051665871777,,,,,,,,,
job_added_to_store,7453.051665871777,582,12.642118987181394,12.642118987181394,JobType.MECHANICAL_MAINTENANCE,2,,,,
job_added_to_store,7453.0527758813205,579,5.138894146703818,5.02889414670382,JobType.SOFTWARE_UPDATE,4,,,,
job_started,7453.0527758813205,582,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,7454.533079270685,,,,,0,Machine 0,,,261
on_machine_broken,7454.897043523354,,,,,,,,,
job_added_to_store,7454.897043523354,583,26.207500285462828,26.207500285462828,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,7454.902775881361,582,12.642118987181394,10.792118987181434,JobType.MECHANICAL_MAINTENANCE,2,,,,
job_started,7454.902775881361,583,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,7457.250888340133,,,,,3,Machine 3,,,326
machine_part_completed,7465.898951197275,,,,,3,Machine 3,,,327
on_machine_broken,7472.986450337977,,,,,,,,,
job_added_to_store,7472.986450337977,584,5.8367128851378824,5.8367128851378824,JobType.SOFTWARE_UPDATE,3,,,,
machine_part_completed,7481.110276167395,,,,,0,Machine 0,,,262
job_started,7481.110276167395,582,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,7491.9023951548115,,,,,2,Machine 2,,,285
job_started,7491.9023951548115,579,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,7492.611463928959,,,,,0,Machine 0,,,263
machine_part_completed,7496.931289301625,,,,,4,Machine 4,,,307
job_started,7496.931289301625,581,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,7498.907716475526,,,,,2,Machine 2,,,286
on_machine_broken,7499.65198581813,,,,,,,,,
job_added_to_store,7499.65198581813,585,9.766457423277075,9.766457423277075,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_added_to_store,7499.6612893016845,581,5.168818281635291,2.438818281635349,JobType.SOFTWARE_UPDATE,1,,,,
job_started,7499.6612893016845,585,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,7507.425432469068,,,,,2,Machine 2,,,287
machine_part_completed,7508.237495482243,,,,,4,Machine 4,,,308
machine_part_completed,7509.427746725175,,,,,0,Machine 0,,,264
job_started,7509.427746725175,581,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
on_machine_broken,7510.215132601783,,,,,,,,,
job_added_to_store,7510.215132601783,586,16.47488523568589,16.47488523568589,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,7510.217746725192,581,5.168818281635291,1.648818281635358,JobType.SOFTWARE_UPDATE,1,,,,
job_started,7510.217746725192,586,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,7511.715573360891,,,,,,,,,
job_added_to_store,7511.715573360891,587,19.04194412358627,19.04194412358627,JobType.ELECTRICAL_MAINTENANCE,2,,,,
on_machine_broken,7512.199054287754,,,,,,,,,
job_added_to_store,7512.199054287754,588,5.387408010176823,5.387408010176823,JobType.SOFTWARE_UPDATE,4,,,,
machine_part_completed,7526.692631961238,,,,,0,Machine 0,,,265
job_started,7526.692631961238,587,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,7536.061242301786,,,,,0,Machine 0,,,266
on_machine_broken,7544.265991211064,,,,,,,,,
job_added_to_store,7544.265991211064,589,11.016405003798116,11.016405003798116,JobType.MECHANICAL_MAINTENANCE,0,,,,
machine_part_completed,7545.7345760852395,,,,,2,Machine 2,,,288
job_started,7545.7345760852395,589,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,7548.760301592838,,,,,,,,,
job_added_to_store,7548.760301592838,590,20.070694351742922,20.070694351742922,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,7548.764576085306,589,11.016405003798116,7.986405003798181,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_started,7548.764576085306,590,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,7568.8352704374865,,,,,2,Machine 2,,,289
job_started,7568.8352704374865,589,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,7576.611782226442,,,,,2,Machine 2,,,290
machine_part_completed,7576.821675441459,,,,,0,Machine 0,,,267
job_started,7576.821675441459,581,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,7578.47049372313,,,,,1,Machine 1,,,303
job_started,7578.47049372313,588,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,7583.857901733424,,,,,4,Machine 4,,,309
job_started,7583.857901733424,584,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,7584.86417821896,,,,,1,Machine 1,,,304
machine_part_completed,7588.934321665788,,,,,2,Machine 2,,,291
machine_part_completed,7589.694614618689,,,,,3,Machine 3,,,328
machine_part_completed,7590.297300168179,,,,,0,Machine 0,,,268
machine_part_completed,7590.910550813795,,,,,4,Machine 4,,,310
on_machine_broken,7596.721667682404,,,,,,,,,
job_added_to_store,7596.721667682404,591,4.738621643469791,4.738621643469791,JobType.SOFTWARE_UPDATE,3,,,,
job_started,7596.721667682404,591,,,JobType.SOFTWARE_UPDATE,3,,0,Operator 0,
machine_part_completed,7596.866705739743,,,,,1,Machine 1,,,305
machine_part_completed,7598.005110950651,,,,,2,Machine 2,,,292
machine_part_completed,7600.532718808702,,,,,4,Machine 4,,,311
machine_part_completed,7601.460289325977,,,,,3,Machine 3,,,329
machine_part_completed,7602.0914055261455,,,,,0,Machine 0,,,269
on_machine_broken,7606.7067521712925,,,,,,,,,
job_added_to_store,7606.7067521712925,592,24.826916353213097,24.826916353213097,JobType.ELECTRICAL_MAINTENANCE,4,,,,
job_started,7606.7067521712925,592,,,JobType.ELECTRICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,7607.052648548941,,,,,1,Machine 1,,,306
machine_part_completed,7610.703472522431,,,,,3,Machine 3,,,330
machine_part_completed,7610.723053232178,,,,,2,Machine 2,,,293
machine_part_completed,7614.151200991526,,,,,0,Machine 0,,,270
machine_part_completed,7615.123559281125,,,,,1,Machine 1,,,307
on_machine_broken,7620.776307686752,,,,,,,,,
job_added_to_store,7620.776307686752,593,8.087003438436556,8.087003438436556,JobType.MECHANICAL_MAINTENANCE,3,,,,
machine_part_completed,7620.9236221086885,,,,,2,Machine 2,,,294
machine_part_completed,7624.012025370261,,,,,0,Machine 0,,,271
machine_part_completed,7625.104889305735,,,,,1,Machine 1,,,308
on_machine_broken,7627.835284733701,,,,,,,,,
job_added_to_store,7627.835284733701,594,11.616482423679606,11.616482423679606,JobType.MECHANICAL_MAINTENANCE,0,,,,
on_machine_broken,7631.131676367818,,,,,,,,,
job_added_to_store,7631.131676367818,595,5.0123329121856655,5.0123329121856655,JobType.SOFTWARE_UPDATE,1,,,,
on_machine_broken,7631.453710329572,,,,,,,,,
job_added_to_store,7631.453710329572,596,10.916568817279964,10.916568817279964,JobType.MECHANICAL_MAINTENANCE,2,,,,
machine_part_completed,7631.533668525046,,,,,4,Machine 4,,,312
job_started,7631.533668525046,593,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,7638.78768245321,,,,,4,Machine 4,,,313
machine_part_completed,7639.620671963659,,,,,3,Machine 3,,,331
job_started,7639.620671963659,596,,,JobType.MECHANICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,7648.075073849476,,,,,3,Machine 3,,,332
machine_part_completed,7649.916731213549,,,,,4,Machine 4,,,314
machine_part_completed,7650.537240781177,,,,,2,Machine 2,,,295
job_started,7650.537240781177,594,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
on_machine_broken,7652.587486835578,,,,,,,,,
job_added_to_store,7652.587486835578,597,27.325614532709896,27.325614532709896,JobType.ELECTRICAL_MAINTENANCE,3,,,,
job_added_to_store,7652.597240781222,594,11.616482423679606,9.55648242367965,JobType.MECHANICAL_MAINTENANCE,0,,,,
job_started,7652.597240781222,597,,,JobType.ELECTRICAL_MAINTENANCE,3,,0,Operator 0,
on_machine_broken,7655.23873503394,,,,,,,,,
job_added_to_store,7655.23873503394,598,4.901640295012491,4.901640295012491,JobType.SOFTWARE_UPDATE,4,,,,
machine_part_completed,7660.706967266323,,,,,2,Machine 2,,,296
machine_part_completed,7671.1504621150325,,,,,2,Machine 2,,,297
on_machine_broken,7675.792702313941,,,,,,,,,
job_added_to_store,7675.792702313941,599,38.764344523522354,38.764344523522354,JobType.ELECTRICAL_MAINTENANCE,2,,,,
machine_part_completed,7679.922855314527,,,,,3,Machine 3,,,333
job_started,7679.922855314527,599,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
on_machine_broken,7687.572627072506,,,,,,,,,
job_added_to_store,7687.572627072506,600,7.301503939118202,7.301503939118202,JobType.MECHANICAL_MAINTENANCE,3,,,,
machine_part_completed,7718.687199838894,,,,,2,Machine 2,,,298
job_started,7718.687199838894,600,,,JobType.MECHANICAL_MAINTENANCE,3,,0,Operator 0,
machine_part_completed,7725.988703778172,,,,,3,Machine 3,,,334
job_started,7725.988703778172,594,,,JobType.MECHANICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,7728.517888018754,,,,,2,Machine 2,,,299
machine_part_completed,7733.834496715622,,,,,3,Machine 3,,,335
machine_part_completed,7735.54518620206,,,,,0,Machine 0,,,272
job_started,7735.54518620206,598,,,JobType.SOFTWARE_UPDATE,4,,0,Operator 0,
machine_part_completed,7736.120905655234,,,,,2,Machine 2,,,300
machine_part_completed,7740.446826497179,,,,,4,Machine 4,,,315
job_started,7740.446826497179,595,,,JobType.SOFTWARE_UPDATE,1,,0,Operator 0,
machine_part_completed,7743.249032329102,,,,,3,Machine 3,,,336
machine_part_completed,7745.4591594094745,,,,,1,Machine 1,,,309
machine_part_completed,7746.430472033149,,,,,0,Machine 0,,,273
on_machine_broken,7747.629035868137,,,,,,,,,
job_added_to_store,7747.629035868137,601,9.047249565542685,9.047249565542685,JobType.MECHANICAL_MAINTENANCE,4,,,,
job_started,7747.629035868137,601,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
on_machine_broken,7748.121427512943,,,,,,,,,
job_added_to_store,7748.121427512943,602,7.786213836881139,7.786213836881139,JobType.ELECTRICAL_MAINTENANCE,0,,,,
job_added_to_store,7748.129035868148,601,9.047249565542685,8.547249565542696,JobType.MECHANICAL_MAINTENANCE,4,,,,
job_started,7748.129035868148,602,,,JobType.ELECTRICAL_MAINTENANCE,0,,0,Operator 0,
machine_part_completed,7749.101941548185,,,,,2,Machine 2,,,301
machine_part_completed,7751.843313567362,,,,,3,Machine 3,,,337
machine_part_completed,7753.217844387555,,,,,1,Machine 1,,,310
machine_part_completed,7755.915249705199,,,,,0,Machine 0,,,274
job_started,7755.915249705199,601,,,JobType.MECHANICAL_MAINTENANCE,4,,0,Operator 0,
machine_part_completed,7762.723350040988,,,,,2,Machine 2,,,302
machine_part_completed,7763.685129522315,,,,,3,Machine 3,,,338
machine_part_completed,7764.462499270929,,,,,4,Machine 4,,,316
machine_part_completed,7765.490516936712,,,,,1,Machine 1,,,311
on_machine_broken,7768.343398410333,,,,,,,,,
job_added_to_store,7768.343398410333,603,8.33562849406921,8.33562849406921,JobType.MECHANICAL_MAINTENANCE,1,,,,
job_started,7768.343398410333,603,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
on_machine_broken,7768.813400088896,,,,,,,,,
job_added_to_store,7768.813400088896,604,22.015204999276968,22.015204999276968,JobType.ELECTRICAL_MAINTENANCE,2,,,,
job_added_to_store,7768.8233984103435,603,8.33562849406921,7.8556284940692205,JobType.MECHANICAL_MAINTENANCE,1,,,,
job_started,7768.8233984103435,604,,,JobType.ELECTRICAL_MAINTENANCE,2,,0,Operator 0,
machine_part_completed,7768.985399441808,,,,,0,Machine 0,,,275
machine_part_completed,7770.623914045136,,,,,4,Machine 4,,,317
machine_part_completed,7773.7853337040615,,,,,3,Machine 3,,,339
machine_part_completed,7778.798639088252,,,,,0,Machine 0,,,276
machine_part_completed,7781.057170427334,,,,,4,Machine 4,,,318
machine_part_completed,7785.237454473172,,,,,3,Machine 3,,,340
machine_part_completed,7789.32516135223,,,,,0,Machine 0,,,277
machine_part_completed,7789.352482468581,,,,,4,Machine 4,,,319
machine_part_completed,7790.8386034101,,,,,2,Machine 2,,,303
job_started,7790.8386034101,603,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
on_machine_broken,7793.0589932456405,,,,,,,,,
job_added_to_store,7793.0589932456405,605,4.397648892871154,4.397648892871154,JobType.SOFTWARE_UPDATE,0,,,,
on_machine_broken,7794.17532316372,,,,,,,,,
job_added_to_store,7794.17532316372,606,10.796518444544452,10.796518444544452,JobType.ELECTRICAL_MAINTENANCE,4,,,,
job_added_to_store,7794.178603410173,603,8.33562849406921,4.515628494069292,JobType.MECHANICAL_MAINTENANCE,1,,,,
job_started,7794.178603410173,606,,,JobType.ELECTRICAL_MAINTENANCE,4,,0,Operator 0,
on_machine_broken,7794.2511575118215,,,,,,,,,
job_added_to_store,7794.2511575118215,607,4.599003006038308,4.599003006038308,JobType.SOFTWARE_UPDATE,2,,,,
machine_part_completed,7795.682801096179,,,,,3,Machine 3,,,341
on_machine_broken,7802.413203251279,,,,,,,,,
job_added_to_store,7802.413203251279,608,4.5993312196830205,4.5993312196830205,JobType.SOFTWARE_UPDATE,3,,,,
machine_part_completed,7804.975121854954,,,,,4,Machine 4,,,320
job_started,7804.975121854954,603,,,JobType.MECHANICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,7809.490750349121,,,,,1,Machine 1,,,312
job_started,7809.490750349121,605,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
on_machine_broken,7810.604687749091,,,,,,,,,
job_added_to_store,7810.604687749091,609,19.491428125276972,19.491428125276972,JobType.ELECTRICAL_MAINTENANCE,1,,,,
job_added_to_store,7810.610750349146,605,4.397648892871154,3.277648892871178,JobType.SOFTWARE_UPDATE,0,,,,
job_started,7810.610750349146,609,,,JobType.ELECTRICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,7817.3870166205,,,,,4,Machine 4,,,321
machine_part_completed,7827.431630365227,,,,,4,Machine 4,,,322
machine_part_completed,7830.102178474848,,,,,1,Machine 1,,,313
job_started,7830.102178474848,605,,,JobType.SOFTWARE_UPDATE,0,,0,Operator 0,
machine_part_completed,7833.379827367791,,,,,0,Machine 0,,,278
job_started,7833.379827367791,607,,,JobType.SOFTWARE_UPDATE,2,,0,Operator 0,
on_machine_broken,7836.99105383737,,,,,,,,,
job_added_to_store,7836.99105383737,610,12.175398159523706,12.175398159523706,JobType.ELECTRICAL_MAINTENANCE,1,,,,
job_added_to_store,7836.99982736787,607,4.599003006038308,0.9790030060383625,JobType.SOFTWARE_UPDATE,2,,,,
job_started,7836.99982736787,610,,,JobType.ELECTRICAL_MAINTENANCE,1,,0,Operator 0,
machine_part_completed,7837.261970781138,,,,,4,Machine 4,,,323
on_machine_broken,7840.931632921916,,,,,,,,,
job_added_to_store,7840.931632921916,611,7.348266592189501,7.348266592189501,JobType.MECHANICAL_MAINTENANCE,0,,,,
machine_part_completed,7846.628389077457,,,,,4,Machine 4,,,324
machine_part_completed,7849.17522552766,,,,,1,Machine 1,,,314
